Classificador,Media,RMS,Maximo,Minimo,DesvioPadrao,Variancia
1,2.60571E-05,0.001801522,0.013671875,-0.010498047,0.00180137,3.24493E-06
1,2.56396E-05,0.001871267,0.014160156,-0.011535645,0.001871129,3.50112E-06
1,2.57043E-05,0.001867348,0.016204834,-0.012908936,0.001867209,3.48647E-06
1,2.63354E-05,0.001846688,0.015411377,-0.0105896,0.001846537,3.4097E-06
1,2.54517E-05,0.001797744,0.014038086,-0.011322021,0.0017976,3.23136E-06
1,2.65808E-05,0.001783526,0.013977051,-0.010406494,0.001783364,3.18039E-06
1,2.62476E-05,0.001808329,0.013000488,-0.010650635,0.001808174,3.26949E-06
1,2.5885E-05,0.001857309,0.014068604,-0.011077881,0.001857166,3.44907E-06
1,2.60376E-05,0.001833961,0.013061523,-0.011474609,0.001833812,3.36287E-06
1,2.58728E-05,0.001797136,0.013549805,-0.009490967,0.001796986,3.22916E-06
1,2.60986E-05,0.001834625,0.014373779,-0.011077881,0.001834476,3.3653E-06
1,2.54907E-05,0.001806581,0.015808105,-0.010894775,0.001806437,3.26321E-06
1,2.65955E-05,0.001811961,0.017211914,-0.00982666,0.001811802,3.28263E-06
1,2.60767E-05,0.001842678,0.013824463,-0.011108398,0.001842531,3.39492E-06
1,2.4939E-05,0.001766999,0.016082764,-0.01083374,0.001766859,3.12179E-06
1,2.57483E-05,0.001758542,0.013580322,-0.009033203,0.001758389,3.09193E-06
1,2.58289E-05,0.001860226,0.014892578,-0.010375977,0.001860084,3.45991E-06
1,2.63745E-05,0.001815067,0.013824463,-0.011993408,0.001814912,3.29391E-06
1,2.61536E-05,0.001796271,0.0128479,-0.011108398,0.001796116,3.22603E-06
1,2.59607E-05,0.001811793,0.014129639,-0.009765625,0.001811643,3.28205E-06
1,2.57336E-05,0.001794355,0.013153076,-0.011444092,0.001794206,3.21917E-06
1,2.61084E-05,0.001807756,0.01449585,-0.00982666,0.001807603,3.26743E-06
1,2.67163E-05,0.001785343,0.012359619,-0.012542725,0.001785179,3.18686E-06
1,2.54602E-05,0.001823939,0.012207031,-0.012145996,0.001823797,3.32624E-06
1,2.59875E-05,0.001897129,0.012390137,-0.013122559,0.001896989,3.59857E-06
1,2.6499E-05,0.001860329,0.016296387,-0.01071167,0.001860178,3.46026E-06
1,2.55872E-05,0.001816955,0.01473999,-0.010437012,0.001816811,3.3008E-06
1,2.61975E-05,0.001838843,0.01272583,-0.010467529,0.001838693,3.38079E-06
1,2.61621E-05,0.001838035,0.014587402,-0.012298584,0.001837885,3.37782E-06
1,2.64771E-05,0.001867175,0.01651001,-0.01260376,0.001867025,3.48578E-06
1,2.45642E-05,0.001802779,0.01272583,-0.011199951,0.001802647,3.24954E-06
1,2.58142E-05,0.001843707,0.016174316,-0.012878418,0.001843563,3.39872E-06
1,2.62793E-05,0.001859546,0.013793945,-0.011047363,0.001859397,3.45736E-06
1,2.52185E-05,0.001827444,0.013549805,-0.011413574,0.001827307,3.33905E-06
1,2.65381E-05,0.00181689,0.01574707,-0.009643555,0.001816733,3.30052E-06
1,2.58875E-05,0.00182433,0.01348877,-0.009948731,0.001824183,3.32764E-06
1,2.57068E-05,0.001827307,0.01385498,-0.010650635,0.001827163,3.33852E-06
1,2.6366E-05,0.001812757,0.013977051,-0.00970459,0.001812601,3.28552E-06
1,2.66406E-05,0.001880686,0.014984131,-0.012664795,0.001880535,3.53641E-06
1,2.5365E-05,0.001870181,0.016937256,-0.014068604,0.001870046,3.49707E-06
1,2.56592E-05,0.001853137,0.012023926,-0.010284424,0.001852996,3.4336E-06
1,2.53186E-05,0.001810766,0.012542725,-0.010772705,0.001810625,3.27836E-06
1,2.61658E-05,0.001790145,0.012664795,-0.010620117,0.001789989,3.20406E-06
1,2.64063E-05,0.001802954,0.012908936,-0.011016846,0.001802797,3.25008E-06
1,2.58801E-05,0.001800956,0.011535645,-0.009948731,0.001800806,3.2429E-06
1,2.51892E-05,0.001815898,0.014099121,-0.012237549,0.00181576,3.29698E-06
1,2.77673E-05,0.001806859,0.013824463,-0.009643555,0.001806682,3.2641E-06
1,2.51685E-05,0.001786472,0.012390137,-0.010131836,0.001786331,3.19098E-06
1,2.66931E-05,0.001799042,0.013519287,-0.01071167,0.00179888,3.23597E-06
1,2.53577E-05,0.001858591,0.012451172,-0.009979248,0.001858455,3.45386E-06
1,2.6665E-05,0.001827339,0.013458252,-0.00958252,0.001827181,3.33859E-06
1,2.64026E-05,0.00185587,0.015228271,-0.011413574,0.001855719,3.44369E-06
1,2.53723E-05,0.001823077,0.014923096,-0.010986328,0.001822937,3.3231E-06
1,2.60059E-05,0.001834354,0.014923096,-0.009796143,0.001834207,3.36431E-06
1,2.57642E-05,0.001816296,0.013580322,-0.0105896,0.001816149,3.2984E-06
1,2.5946E-05,0.001821743,0.011657715,-0.010498047,0.001821594,3.31821E-06
1,2.53503E-05,0.001814119,0.012145996,-0.012664795,0.001813978,3.29052E-06
1,2.48718E-05,0.001817678,0.013183594,-0.009094238,0.001817545,3.30347E-06
1,2.64063E-05,0.001796816,0.014068604,-0.010498047,0.001796658,3.22798E-06
1,2.55981E-05,0.001788193,0.013305664,-0.009643555,0.001788046,3.19711E-06
1,2.55835E-05,0.001766929,0.013580322,-0.009490967,0.001766779,3.12151E-06
1,2.53992E-05,0.001787087,0.014160156,-0.010131836,0.001786942,3.19316E-06
1,2.59302E-05,0.001780607,0.013549805,-0.009735107,0.001780453,3.17001E-06
1,2.67004E-05,0.001789025,0.01272583,-0.009643555,0.001788861,3.20003E-06
1,2.60095E-05,0.001809581,0.015960693,-0.011779785,0.00180943,3.27404E-06
1,2.51685E-05,0.001775234,0.01385498,-0.01071167,0.001775091,3.15095E-06
1,2.63147E-05,0.001797114,0.015777588,-0.009979248,0.001796957,3.22905E-06
1,2.56714E-05,0.00179296,0.013183594,-0.010559082,0.001792812,3.21418E-06
1,2.52441E-05,0.001815865,0.012359619,-0.010650635,0.001815726,3.29686E-06
1,2.58301E-05,0.001785594,0.011383057,-0.009552002,0.001785443,3.18781E-06
1,2.55005E-05,0.001773312,0.013763428,-0.010772705,0.001773164,3.14411E-06
1,2.66553E-05,0.001802825,0.012176514,-0.009368897,0.001802664,3.2496E-06
1,2.50305E-05,0.001753743,0.014160156,-0.009674072,0.0017536,3.07511E-06
1,2.72607E-05,0.001789185,0.013793945,-0.010772705,0.001789013,3.20057E-06
1,2.52893E-05,0.001819249,0.012481689,-0.010070801,0.00181911,3.30916E-06
1,2.63098E-05,0.001828755,0.013671875,-0.010955811,0.001828602,3.34379E-06
1,2.50696E-05,0.001801812,0.014404297,-0.011810303,0.001801674,3.24603E-06
1,2.59912E-05,0.001796884,0.013153076,-0.010406494,0.001796732,3.22824E-06
1,2.55066E-05,0.001784059,0.014221191,-0.012298584,0.001783912,3.18234E-06
1,2.56128E-05,0.001783155,0.012023926,-0.009246826,0.001783007,3.17911E-06
1,2.61328E-05,0.00179594,0.01550293,-0.011230469,0.001795786,3.22485E-06
1,2.61047E-05,0.001775374,0.013183594,-0.011901855,0.001775217,3.1514E-06
1,2.55237E-05,0.0017814,0.01373291,-0.01071167,0.001781252,3.17286E-06
1,2.55688E-05,0.001797316,0.012451172,-0.010498047,0.00179717,3.22982E-06
1,2.57434E-05,0.00181719,0.014160156,-0.010803223,0.001817044,3.30165E-06
1,2.59534E-05,0.001798061,0.013427734,-0.010406494,0.00179791,3.23248E-06
1,2.63098E-05,0.001798262,0.01449585,-0.013916016,0.001798105,3.23318E-06
1,2.66016E-05,0.001823363,0.018188477,-0.011108398,0.001823206,3.32408E-06
1,2.49756E-05,0.001830608,0.01260376,-0.012359619,0.001830474,3.35064E-06
1,2.4978E-05,0.001869462,0.013336182,-0.010070801,0.001869332,3.4944E-06
1,2.60486E-05,0.001835043,0.012268066,-0.00970459,0.001834895,3.36684E-06
1,2.505E-05,0.001833669,0.012145996,-0.009674072,0.001833535,3.36185E-06
1,2.54663E-05,0.001783466,0.012695313,-0.008850098,0.001783319,3.18023E-06
1,2.62317E-05,0.001815119,0.013031006,-0.010955811,0.001814966,3.2941E-06
1,2.52246E-05,0.001812476,0.012512207,-0.010864258,0.001812337,3.28456E-06
1,2.59119E-05,0.001826638,0.010467529,-0.00881958,0.001826491,3.33607E-06
1,2.57141E-05,0.001818484,0.012298584,-0.010559082,0.001818338,3.30635E-06
1,2.59058E-05,0.001825022,0.013214111,-0.009155273,0.001824874,3.33017E-06
1,2.55383E-05,0.00187974,0.014068604,-0.009307861,0.001879605,3.53291E-06
1,2.50891E-05,0.001867034,0.012298584,-0.011505127,0.001866903,3.48533E-06
1,2.50769E-05,0.001843868,0.011688232,-0.011566162,0.001843734,3.39935E-06
1,2.60413E-05,0.001768749,0.013549805,-0.009887695,0.001768593,3.12792E-06
1,2.62634E-05,0.001821722,0.014038086,-0.010742188,0.00182157,3.31812E-06
1,2.50574E-05,0.001795621,0.012908936,-0.00970459,0.001795482,3.22375E-06
1,2.52258E-05,0.00180401,0.011901855,-0.010986328,0.00180387,3.25395E-06
1,2.66162E-05,0.00182563,0.012481689,-0.009918213,0.001825473,3.33235E-06
1,2.50134E-05,0.001829742,0.014251709,-0.009857178,0.001829607,3.34746E-06
1,2.59302E-05,0.001820004,0.014556885,-0.009460449,0.001819856,3.31187E-06
1,2.51209E-05,0.001848194,0.012298584,-0.011138916,0.00184806,3.41533E-06
1,2.58362E-05,0.001852497,0.011657715,-0.008483887,0.001852354,3.43122E-06
1,2.5072E-05,0.001808726,0.013824463,-0.008972168,0.001808589,3.27099E-06
1,2.59644E-05,0.001782645,0.012420654,-0.009674072,0.001782492,3.17728E-06
1,2.48584E-05,0.001845447,0.011383057,-0.009094238,0.001845316,3.40519E-06
1,2.61621E-05,0.001861821,0.01373291,-0.008728027,0.001861674,3.46583E-06
1,2.56982E-05,0.001829435,0.013336182,-0.010314941,0.001829292,3.34631E-06
1,2.64099E-05,0.001791096,0.012908936,-0.01159668,0.001790937,3.20746E-06
1,2.60034E-05,0.001765514,0.015563965,-0.009155273,0.001765358,3.11649E-06
1,2.50061E-05,0.001851857,0.016418457,-0.011291504,0.001851725,3.42889E-06
1,2.60584E-05,0.001839193,0.011535645,-0.010986328,0.001839045,3.38209E-06
1,2.63843E-05,0.001874107,0.013824463,-0.011383057,0.001873959,3.51172E-06
1,2.57959E-05,0.001799273,0.012268066,-0.011566162,0.001799124,3.23685E-06
1,2.58276E-05,0.001837524,0.011474609,-0.010620117,0.001837379,3.37596E-06
1,1.78857E-05,0.001507225,0.012176514,-0.010375977,0.001507149,2.2715E-06
1,2.56201E-05,0.001812758,0.012512207,-0.011413574,0.001812614,3.28557E-06
1,2.57092E-05,0.001808245,0.013458252,-0.009765625,0.001808099,3.26922E-06
1,2.55225E-05,0.001850724,0.014190674,-0.01260376,0.001850585,3.42466E-06
1,2.59436E-05,0.001775589,0.014373779,-0.008422852,0.001775435,3.15217E-06
1,2.53406E-05,0.001802732,0.011627197,-0.011535645,0.00180259,3.24933E-06
1,2.51855E-05,0.001870303,0.015838623,-0.011810303,0.00187017,3.49754E-06
1,2.66125E-05,0.001815868,0.01385498,-0.009185791,0.00181571,3.2968E-06
1,2.56763E-05,0.001814849,0.011657715,-0.009979248,0.001814704,3.29315E-06
1,2.5061E-05,0.001824185,0.011779785,-0.011566162,0.00182405,3.32716E-06
1,2.51172E-05,0.001834333,0.01272583,-0.009857178,0.001834198,3.36428E-06
1,2.62085E-05,0.001907427,0.011383057,-0.014282227,0.001907285,3.63774E-06
1,2.54382E-05,0.001779881,0.013702393,-0.008483887,0.001779735,3.16746E-06
1,2.71765E-05,0.001790932,0.013641357,-0.009521484,0.001790761,3.20683E-06
1,2.66956E-05,0.001781088,0.014190674,-0.01083374,0.001780924,3.17169E-06
1,2.51819E-05,0.001822425,0.013122559,-0.009063721,0.001822288,3.32073E-06
1,2.53259E-05,0.001840398,0.012969971,-0.012023926,0.001840261,3.38656E-06
1,2.55298E-05,0.001821953,0.015625,-0.010681152,0.001821811,3.31899E-06
1,2.62097E-05,0.001807384,0.014404297,-0.009735107,0.001807231,3.26608E-06
1,2.56409E-05,0.001758576,0.011627197,-0.010467529,0.001758424,3.09206E-06
1,2.52722E-05,0.001797806,0.011047363,-0.010894775,0.001797665,3.2316E-06
1,2.60168E-05,0.001794788,0.012237549,-0.009552002,0.001794635,3.22072E-06
1,2.67261E-05,0.001798535,0.013885498,-0.010375977,0.001798373,3.23414E-06
1,2.61804E-05,0.001797032,0.012664795,-0.010955811,0.001796878,3.22877E-06
1,2.53015E-05,0.001776728,0.015106201,-0.008300781,0.001776584,3.15625E-06
1,2.5509E-05,0.001788095,0.013519287,-0.009613037,0.001787949,3.19676E-06
1,2.6748E-05,0.001824328,0.012969971,-0.010375977,0.001824168,3.32759E-06
1,2.56543E-05,0.001776706,0.011779785,-0.007965088,0.001776556,3.15615E-06
1,2.60474E-05,0.001821602,0.013305664,-0.011108398,0.001821452,3.31769E-06
1,2.57336E-05,0.00186536,0.012786865,-0.010101318,0.00186522,3.47905E-06
1,2.55469E-05,0.001808682,0.013305664,-0.010742188,0.001808537,3.27081E-06
1,2.59888E-05,0.001831287,0.013366699,-0.0105896,0.001831139,3.35307E-06
1,2.54126E-05,0.001797744,0.01272583,-0.010650635,0.0017976,3.23137E-06
1,2.54102E-05,0.001773574,0.014862061,-0.010528564,0.001773428,3.14505E-06
1,2.5741E-05,0.001833734,0.01184082,-0.01260376,0.00183359,3.36205E-06
1,2.58276E-05,0.001790268,0.012054443,-0.011413574,0.001790117,3.20452E-06
1,2.55249E-05,0.001817369,0.014221191,-0.010040283,0.001817226,3.30231E-06
1,2.58862E-05,0.001862925,0.012451172,-0.00970459,0.001862782,3.46996E-06
1,2.56946E-05,0.001865823,0.011230469,-0.011962891,0.001865684,3.48078E-06
1,2.56055E-05,0.001869516,0.012084961,-0.011993408,0.001869378,3.49457E-06
1,2.45898E-05,0.001815442,0.014709473,-0.00894165,0.001815312,3.29536E-06
1,2.64514E-05,0.001827042,0.016082764,-0.0105896,0.001826887,3.33751E-06
1,2.64063E-05,0.001814617,0.01272583,-0.01083374,0.001814461,3.29227E-06
1,2.48682E-05,0.001854356,0.013031006,-0.00881958,0.001854227,3.43816E-06
1,2.61279E-05,0.001836604,0.012878418,-0.011322021,0.001836455,3.37257E-06
1,2.60889E-05,0.001782256,0.013977051,-0.010162354,0.001782101,3.17588E-06
1,2.55127E-05,0.001846321,0.014343262,-0.009033203,0.001846181,3.40839E-06
1,2.46606E-05,0.001823295,0.013580322,-0.009765625,0.001823165,3.32393E-06
1,2.55579E-05,0.00192443,0.015380859,-0.011749268,0.001924299,3.70293E-06
1,2.54932E-05,0.001797686,0.013305664,-0.011932373,0.001797541,3.23115E-06
1,2.53931E-05,0.001827309,0.011505127,-0.010070801,0.00182717,3.33855E-06
1,2.53259E-05,0.001817825,0.013214111,-0.010772705,0.001817684,3.30398E-06
1,2.49609E-05,0.001830773,0.013092041,-0.012481689,0.001830639,3.35124E-06
1,2.62573E-05,0.001804303,0.01272583,-0.011474609,0.001804148,3.25495E-06
1,2.48425E-05,0.001833199,0.012634277,-0.009674072,0.001833068,3.36014E-06
1,2.57886E-05,0.001843042,0.013153076,-0.012420654,0.001842898,3.39627E-06
1,2.56042E-05,0.001831095,0.013885498,-0.00958252,0.001830953,3.35239E-06
1,2.58057E-05,0.001866768,0.013916016,-0.010467529,0.001866627,3.4843E-06
1,2.50024E-05,0.00180379,0.013397217,-0.011688232,0.001803653,3.25316E-06
1,2.52405E-05,0.001832366,0.015136719,-0.010223389,0.001832229,3.35706E-06
1,2.62927E-05,0.001832247,0.014373779,-0.011108398,0.001832095,3.35657E-06
1,2.56531E-05,0.00183636,0.012756348,-0.009277344,0.001836217,3.37169E-06
1,2.52686E-05,0.001836236,0.013671875,-0.011199951,0.001836099,3.37126E-06
1,2.54492E-05,0.001791509,0.012969971,-0.009338379,0.001791364,3.20898E-06
1,2.64783E-05,0.001762996,0.014892578,-0.010498047,0.001762832,3.10758E-06
1,2.526E-05,0.001849124,0.012542725,-0.010467529,0.001848989,3.41876E-06
1,2.51172E-05,0.001798911,0.013824463,-0.010162354,0.001798772,3.23558E-06
1,2.57227E-05,0.001730763,0.013061523,-0.010650635,0.001730607,2.995E-06
1,2.55872E-05,0.001840504,0.013458252,-0.009399414,0.001840363,3.38694E-06
1,2.58582E-05,0.001830261,0.011047363,-0.01184082,0.001830115,3.34932E-06
1,2.52515E-05,0.001795396,0.014770508,-0.010894775,0.001795255,3.22294E-06
1,2.48853E-05,0.001777736,0.014373779,-0.012237549,0.001777598,3.15985E-06
1,2.57788E-05,0.001810462,0.014007568,-0.009338379,0.001810315,3.27724E-06
1,2.69128E-05,0.001772132,0.013458252,-0.010375977,0.001771963,3.13985E-06
1,2.55103E-05,0.001772874,0.014526367,-0.010650635,0.001772726,3.14256E-06
1,2.44617E-05,0.001815867,0.012176514,-0.009796143,0.001815739,3.29691E-06
1,2.6366E-05,0.001859248,0.013031006,-0.01184082,0.001859098,3.45625E-06
1,2.47522E-05,0.001855498,0.014282227,-0.009155273,0.00185537,3.4424E-06
1,2.52881E-05,0.001811367,0.014770508,-0.010131836,0.001811227,3.28054E-06
1,2.57666E-05,0.00183133,0.012359619,-0.010345459,0.001831185,3.35324E-06
1,2.52759E-05,0.001795932,0.014984131,-0.009277344,0.00179579,3.22486E-06
1,2.59558E-05,0.001801653,0.012084961,-0.010131836,0.001801502,3.24541E-06
1,2.54822E-05,0.001858459,0.01071167,-0.012176514,0.001858321,3.45336E-06
1,2.53748E-05,0.001774211,0.014770508,-0.010375977,0.001774065,3.14731E-06
1,2.60852E-05,0.001787559,0.012268066,-0.010040283,0.001787404,3.19481E-06
1,2.63745E-05,0.001827803,0.012908936,-0.009887695,0.001827649,3.3403E-06
1,2.50366E-05,0.001825098,0.015930176,-0.010345459,0.001824962,3.33049E-06
1,2.578E-05,0.001773605,0.014068604,-0.009674072,0.001773453,3.14514E-06
1,2.61353E-05,0.001778571,0.010650635,-0.012023926,0.001778414,3.16276E-06
1,2.50635E-05,0.001807684,0.014160156,-0.010742188,0.001807546,3.26722E-06
1,2.61523E-05,0.001813467,0.012268066,-0.010070801,0.001813314,3.28811E-06
1,2.55017E-05,0.001812335,0.011230469,-0.010101318,0.001812192,3.28404E-06
1,2.63049E-05,0.001805139,0.011779785,-0.012390137,0.001804983,3.25796E-06
1,2.51294E-05,0.001778342,0.012054443,-0.010986328,0.0017782,3.16199E-06
1,2.62E-05,0.001782902,0.015258789,-0.009796143,0.001782745,3.17818E-06
1,2.48071E-05,0.001768703,0.012451172,-0.010345459,0.001768564,3.12782E-06
1,2.63892E-05,0.001772964,0.013000488,-0.010192871,0.001772803,3.14283E-06
1,2.60352E-05,0.001798672,0.013427734,-0.010314941,0.001798519,3.23467E-06
1,2.53064E-05,0.001809077,0.013763428,-0.009552002,0.001808936,3.27225E-06
1,2.57043E-05,0.001815385,0.013977051,-0.012023926,0.001815239,3.29509E-06
1,2.53271E-05,0.001794695,0.013214111,-0.011260986,0.001794552,3.22042E-06
1,2.66052E-05,0.001802657,0.012664795,-0.010528564,0.001802497,3.24899E-06
1,2.44629E-05,0.001832135,0.013397217,-0.010070801,0.001832009,3.35626E-06
1,2.53625E-05,0.001886489,0.014770508,-0.012664795,0.001886356,3.55834E-06
1,2.58972E-05,0.001802472,0.013977051,-0.009887695,0.001802322,3.24836E-06
1,2.56555E-05,0.001717431,0.012939453,-0.011810303,0.001717274,2.94903E-06
1,2.59778E-05,0.001760104,0.013458252,-0.011077881,0.001759947,3.09741E-06
1,2.54517E-05,0.001780133,0.012176514,-0.0105896,0.001779987,3.16835E-06
1,2.60156E-05,0.001782724,0.012115479,-0.009521484,0.00178257,3.17756E-06
1,2.56421E-05,0.001791237,0.012908936,-0.012512207,0.001791089,3.208E-06
1,2.6123E-05,0.001809821,0.015594482,-0.009918213,0.001809669,3.2749E-06
1,2.5675E-05,0.001824883,0.011871338,-0.011901855,0.001824739,3.32967E-06
1,2.48743E-05,0.001780012,0.012512207,-0.011047363,0.001779874,3.16795E-06
1,1.77319E-05,0.001459449,0.014709473,-0.009674072,0.001459371,2.12976E-06
1,2.58606E-05,0.001794839,0.013977051,-0.012786865,0.001794689,3.22091E-06
1,2.46545E-05,0.001769154,0.01260376,-0.010192871,0.001769018,3.12942E-06
1,2.62646E-05,0.001776642,0.012298584,-0.009429932,0.001776484,3.15589E-06
1,2.59985E-05,0.00182262,0.013153076,-0.010864258,0.001822471,3.3214E-06
1,2.54932E-05,0.001846111,0.012420654,-0.011230469,0.001845972,3.40761E-06
1,2.57092E-05,0.001800145,0.012451172,-0.011260986,0.001799997,3.23999E-06
1,2.52832E-05,0.001842409,0.012542725,-0.010437012,0.001842273,3.39397E-06
1,2.55176E-05,0.0018387,0.0128479,-0.010467529,0.001838559,3.3803E-06
1,2.57556E-05,0.001848081,0.013519287,-0.01083374,0.001847939,3.41488E-06
1,2.57361E-05,0.001854064,0.012939453,-0.010284424,0.001853922,3.43703E-06
1,2.49524E-05,0.00186262,0.013061523,-0.009460449,0.00186249,3.46887E-06
1,2.51648E-05,0.001896139,0.011810303,-0.011230469,0.00189601,3.59485E-06
1,2.57593E-05,0.001833158,0.014984131,-0.00970459,0.001833014,3.35994E-06
1,2.52869E-05,0.001845406,0.01461792,-0.010772705,0.00184527,3.40502E-06
1,2.51367E-05,0.001868468,0.013458252,-0.011260986,0.001868336,3.49068E-06
1,2.453E-05,0.001810371,0.014282227,-0.010040283,0.001810241,3.27697E-06
1,2.54639E-05,0.001843696,0.013427734,-0.009887695,0.001843557,3.3987E-06
1,2.56348E-05,0.001750723,0.014221191,-0.009796143,0.00175057,3.0645E-06
1,2.6427E-05,0.001792105,0.013916016,-0.012207031,0.001791946,3.21107E-06
1,2.57336E-05,0.001774016,0.014007568,-0.012481689,0.001773865,3.1466E-06
1,2.5614E-05,0.001802552,0.012695313,-0.010070801,0.001802406,3.24867E-06
1,2.62048E-05,0.001787831,0.013214111,-0.010864258,0.001787675,3.19578E-06
1,2.59241E-05,0.001819529,0.013336182,-0.01071167,0.001819381,3.31015E-06
1,2.58398E-05,0.001842651,0.014648438,-0.010559082,0.001842507,3.39483E-06
1,2.54578E-05,0.001818495,0.014801025,-0.011505127,0.001818353,3.30641E-06
1,2.69482E-05,0.001779287,0.013916016,-0.0105896,0.001779118,3.16526E-06
1,2.48206E-05,0.001741666,0.012786865,-0.010009766,0.001741524,3.03291E-06
1,2.68738E-05,0.001838692,0.012695313,-0.010986328,0.001838532,3.3802E-06
1,2.52026E-05,0.001793272,0.014282227,-0.010162354,0.001793131,3.21532E-06
1,2.61438E-05,0.001810365,0.01171875,-0.011627197,0.001810212,3.27687E-06
1,2.51477E-05,0.001823594,0.01159668,-0.011871338,0.001823457,3.325E-06
1,2.60266E-05,0.001767992,0.012176514,-0.010986328,0.001767835,3.12524E-06
1,2.52673E-05,0.001741129,0.01348877,-0.012054443,0.00174098,3.03101E-06
1,2.58447E-05,0.00177119,0.01361084,-0.010070801,0.001771037,3.13657E-06
1,2.55652E-05,0.001820657,0.013641357,-0.009368897,0.001820514,3.31427E-06
1,2.57239E-05,0.001807638,0.015869141,-0.010467529,0.001807491,3.26702E-06
1,2.50647E-05,0.001878839,0.013397217,-0.011108398,0.001878709,3.52955E-06
1,2.66919E-05,0.001799613,0.016204834,-0.009948731,0.001799451,3.23802E-06
1,2.46716E-05,0.001858907,0.012054443,-0.010345459,0.001858781,3.45507E-06
1,2.64111E-05,0.001832826,0.015045166,-0.011901855,0.001832672,3.35869E-06
1,2.47791E-05,0.00183458,0.013519287,-0.012359619,0.001834449,3.3652E-06
1,2.70288E-05,0.001830929,0.013549805,-0.012054443,0.001830766,3.3517E-06
1,2.53625E-05,0.001800614,0.01159668,-0.010009766,0.001800471,3.2417E-06
1,2.55432E-05,0.001799057,0.012359619,-0.009094238,0.001798912,3.23608E-06
1,2.56641E-05,0.001804955,0.013275146,-0.01348877,0.001804809,3.25734E-06
1,2.61597E-05,0.001851389,0.013092041,-0.009246826,0.001851242,3.4271E-06
1,2.55078E-05,0.00178349,0.011413574,-0.009521484,0.001783343,3.18031E-06
1,2.66125E-05,0.001801268,0.01348877,-0.010864258,0.001801107,3.24399E-06
1,2.51025E-05,0.001845813,0.015197754,-0.011627197,0.001845679,3.40653E-06
1,2.60535E-05,0.001818987,0.013092041,-0.009033203,0.001818837,3.30817E-06
1,2.53235E-05,0.001800221,0.012664795,-0.012084961,0.001800079,3.24028E-06
1,2.57043E-05,0.001846044,0.013305664,-0.008758545,0.001845902,3.40736E-06
1,2.646E-05,0.001831215,0.015106201,-0.012969971,0.001831061,3.35278E-06
1,2.44788E-05,0.001823186,0.015930176,-0.010467529,0.001823058,3.32354E-06
1,2.54639E-05,0.001878277,0.017120361,-0.010955811,0.001878142,3.52742E-06
1,2.6189E-05,0.001801094,0.012481689,-0.010559082,0.001800939,3.24338E-06
1,2.5304E-05,0.001808247,0.018096924,-0.010772705,0.001808106,3.26925E-06
1,2.60925E-05,0.001762508,0.011993408,-0.01083374,0.00176235,3.10588E-06
1,2.59692E-05,0.00180479,0.013946533,-0.009948731,0.001804639,3.25672E-06
1,2.54077E-05,0.001760344,0.01373291,-0.010681152,0.001760196,3.09829E-06
1,2.57922E-05,0.001824625,0.010925293,-0.013336182,0.001824479,3.32872E-06
1,2.5033E-05,0.001790557,0.012542725,-0.012634277,0.001790418,3.2056E-06
1,2.62537E-05,0.00180203,0.013031006,-0.010040283,0.001801875,3.24675E-06
1,2.50061E-05,0.001783855,0.014556885,-0.009887695,0.001783716,3.18164E-06
1,2.49146E-05,0.001752885,0.012115479,-0.009368897,0.001752743,3.07211E-06
1,2.66431E-05,0.001886263,0.011901855,-0.012817383,0.001886113,3.55742E-06
1,2.55005E-05,0.001841278,0.014251709,-0.00970459,0.001841138,3.38979E-06
1,2.5271E-05,0.001871986,0.013061523,-0.011077881,0.001871853,3.50383E-06
1,2.54761E-05,0.001842559,0.013031006,-0.012084961,0.001842419,3.39451E-06
1,2.61023E-05,0.001852411,0.012176514,-0.011871338,0.001852264,3.43088E-06
1,2.63977E-05,0.001795086,0.010406494,-0.01071167,0.001794928,3.22177E-06
1,2.57141E-05,0.001820007,0.01272583,-0.010406494,0.001819862,3.3119E-06
1,2.59534E-05,0.001815373,0.015625,-0.009948731,0.001815224,3.29504E-06
1,2.57141E-05,0.001833019,0.01184082,-0.011260986,0.001832875,3.35943E-06
1,2.54578E-05,0.0018209,0.012451172,-0.011352539,0.001820758,3.31516E-06
1,2.50952E-05,0.001753643,0.013946533,-0.01083374,0.001753498,3.07476E-06
1,2.59216E-05,0.001779472,0.013580322,-0.011138916,0.001779319,3.16598E-06
1,2.54968E-05,0.001832862,0.012176514,-0.010498047,0.001832722,3.35887E-06
1,2.63086E-05,0.001859027,0.014434814,-0.010528564,0.001858878,3.45543E-06
1,2.54443E-05,0.001872504,0.014221191,-0.01159668,0.001872369,3.50576E-06
1,2.58582E-05,0.001860086,0.012145996,-0.010467529,0.001859944,3.45939E-06
1,2.5177E-05,0.00175439,0.013946533,-0.01184082,0.001754245,3.07737E-06
1,2.67993E-05,0.001817056,0.014221191,-0.009796143,0.001816895,3.30111E-06
1,2.58374E-05,0.001748241,0.017700195,-0.010955811,0.001748085,3.0558E-06
1,2.49829E-05,0.001760178,0.012817383,-0.01184082,0.001760036,3.09773E-06
1,2.6228E-05,0.001759592,0.012512207,-0.011322021,0.001759431,3.0956E-06
1,2.56628E-05,0.001797066,0.014099121,-0.010131836,0.001796918,3.22892E-06
1,2.53394E-05,0.001800775,0.012573242,-0.011230469,0.001800633,3.24228E-06
1,2.58606E-05,0.001788503,0.011901855,-0.011871338,0.001788352,3.1982E-06
